elo_home,elo_away,elo_diff,home_adv,ppg5_home,ppg5_away,ppg10_home,ppg10_away,gf5_home,ga5_home,gf5_away,ga5_away,gd10_home,gd10_away,streak_home,streak_away,rest_home,rest_away,h2h_winrate_home,h2h_drawrate,h2h_gd_home,h2h_games,importance,away_score
1775.633345080717,2046.2015408858736,-205.56819580515662,1,2.0,1.0,1.4,1.2,2.4,1.2,0.8,1.0,0.0,0.4,-1,-1,5,5,0.0,0.2727272727272727,-1.4545454545454546,11,20.0,3
1915.0089918449469,1867.9830060687098,112.02598577623712,1,2.2,2.0,1.6,1.7,2.2,1.0,2.6,0.6,0.2,0.9,1,-1,5,5,0.2,0.6,0.0,5,20.0,1
1418.0699129471764,1442.8097101994317,-24.739797252255357,0,1.0,1.8,1.2,1.3,1.6,1.6,2.0,1.8,0.1,0.1,0,-2,4,4,0.5714285714285714,0.21428571428571427,0.5714285714285714,14,30.0,0
1643.7815898815497,1545.3729195154458,163.40867036610393,1,1.8,1.0,1.5,1.5,2.2,1.2,1.2,1.6,0.6,0.1,2,0,4,4,0.5,0.25,0.0,0,30.0,2
1344.5124170673091,1471.7120820622679,-62.199664994958766,1,0.4,0.8,0.2,1.1,0.6,2.6,0.6,1.2,-2.2,-0.5,0,0,5,5,0.3333333333333333,0.4444444444444444,0.3333333333333333,9,50.0,0
1410.307687822118,1201.0539453712227,274.2537424508953,1,1.2,0.0,0.9,0.0,0.6,2.6,0.8,3.0,-1.5,-2.0,2,-10,5,5,0.5,0.16666666666666666,0.3333333333333333,6,50.0,1
1567.2556953980727,1276.2078129120046,291.04788248606815,0,2.0,0.2,1.6,0.4,0.8,0.6,0.2,1.8,-0.1,-1.3,1,-3,6,6,1.0,0.0,1.0,1,50.0,2
2109.748986897656,1784.1706872119503,390.5782996857056,1,2.6,1.6,2.4,2.0,4.6,0.4,1.4,1.0,3.0,0.9,3,-1,3,4,0.5,0.25,0.0,0,20.0,0
2099.0923288188797,1592.0407286471955,572.0516001716842,1,2.4,0.6,2.0,0.8,1.4,0.8,0.8,2.0,0.8,-0.8,3,0,3,3,0.6666666666666666,0.2222222222222222,0.4444444444444444,9,20.0,0
1987.0516310057512,1929.852332418154,122.19929858759701,1,1.8,3.0,2.1,2.3,2.0,1.4,2.2,0.4,1.1,1.5,-2,5,3,5,1.0,0.0,2.0,2,20.0,0
1834.6300960575704,1890.6856793318311,8.944416725739302,1,2.0,1.8,1.8,1.8,2.4,0.8,1.2,0.6,1.6,0.4,0,1,5,5,0.2962962962962963,0.14814814814814814,-0.7407407407407407,27,50.0,0
1408.0188542089222,1490.0701862139101,-82.0513320049879,0,0.4,1.0,0.7,1.3,0.8,1.8,0.6,1.2,-0.9,-0.3,-2,1,4,2,0.25,0.25,-0.5,4,20.0,2
1816.6782219791942,1712.9940063514098,168.6842156277844,1,1.4,1.6,1.8,2.1,1.0,0.8,1.4,1.0,0.6,1.1,1,-1,4,4,0.25,0.4166666666666667,0.16666666666666666,12,50.0,2
1838.2131091466815,1626.1124125891454,277.10069655753614,1,1.6,1.4,2.1,1.3,1.6,1.2,1.2,0.6,1.2,0.4,0,0,4,4,0.2857142857142857,0.5714285714285714,0.5714285714285714,14,50.0,1
1749.3705691178977,1645.8486619706948,168.5219071472029,1,2.0,0.4,2.0,1.2,1.2,0.4,0.6,1.6,0.8,-0.2,0,0,4,4,0.2413793103448276,0.3448275862068966,-0.4482758620689655,58,50.0,1
1823.2829276820166,1822.2186787645164,66.06424891750021,1,2.0,1.8,1.9,1.6,1.6,0.6,0.6,0.2,0.8,0.2,-1,1,4,4,0.2857142857142857,0.14285714285714285,-0.35714285714285715,14,50.0,0
1739.8113292655755,1718.3158278913947,86.49550137418078,1,1.8,1.6,1.8,2.1,1.2,0.4,0.8,0.4,0.4,1.2,1,-1,4,4,0.5,0.16666666666666666,0.16666666666666666,12,50.0,0
1927.1735967402524,1465.0741529003672,527.0994438398852,1,2.4,0.8,2.5,0.8,1.4,0.6,0.4,1.4,1.0,-0.7,-1,-1,5,5,0.8181818181818182,0.09090909090909091,2.3636363636363638,11,50.0,0
1579.4616167199108,1688.6909235930739,-109.22930687316307,0,1.2,2.0,0.7,1.3,1.2,1.2,1.2,0.6,-0.6,-0.3,1,2,5,5,0.17857142857142858,0.35714285714285715,-0.5714285714285714,28,50.0,1
1630.540834801011,1953.5300403988672,-257.9892055978562,1,0.6,3.0,1.3,2.8,0.4,1.6,2.8,0.2,-0.4,1.9,-2,7,5,5,0.09523809523809523,0.23809523809523808,-1.2380952380952381,21,50.0,0
1950.8061115949474,1505.092958701706,510.7131528932414,1,3.0,0.8,2.4,1.4,1.6,0.0,0.6,1.6,1.2,0.3,6,-1,5,5,1.0,0.0,1.5,4,50.0,1
1670.102620250998,1609.3976013208912,125.70501893010669,1,1.4,0.6,1.2,0.9,1.4,1.0,0.8,1.6,0.2,-0.6,1,0,5,5,0.2857142857142857,0.14285714285714285,-1.1428571428571428,7,50.0,0
1899.8960172301095,1566.8378532944748,333.05816393563464,0,2.2,0.8,2.1,1.1,2.8,0.8,1.0,2.2,1.4,-0.6,0,-2,3,3,0.5714285714285714,0.2857142857142857,0.7142857142857143,7,20.0,1
1899.1272919741625,2194.092506798115,-229.9652148239527,1,1.2,2.6,1.6,2.6,1.2,1.2,1.4,0.2,0.4,1.5,-1,3,5,4,0.13513513513513514,0.2702702702702703,-1.6486486486486487,37,50.0,1
1914.4072190980803,1802.6693208002835,176.73789829779685,1,1.6,0.8,1.7,0.9,1.2,0.6,0.6,1.4,0.7,-0.9,-1,1,5,5,0.2962962962962963,0.2777777777777778,-0.24074074074074073,54,50.0,0
1770.6811731182968,1811.4227621466243,24.258410971672447,1,1.0,1.2,1.5,1.8,0.6,1.0,1.4,1.0,0.0,0.8,0,-1,5,5,0.1111111111111111,0.3333333333333333,-0.8888888888888888,9,50.0,0
1742.9659357404846,1938.342235728103,-130.3762999876185,1,0.6,1.4,0.6,1.3,1.2,2.2,1.0,0.6,-1.1,0.3,-2,1,4,5,0.15384615384615385,0.38461538461538464,-0.7692307692307693,39,50.0,1
1630.9092441259058,1465.0651790777615,230.84406504814433,1,0.2,0.6,0.9,0.7,0.4,1.6,0.8,2.6,-0.5,-1.3,-4,-2,4,4,1.0,0.0,2.5,6,20.0,0
2128.935882985763,1650.2027386483703,543.7331443373926,1,1.0,1.0,1.7,1.3,1.8,1.8,1.2,2.4,0.7,-0.3,0,-1,3,5,0.5,0.25,0.0,0,20.0,0
1047.3575954059636,1069.4405854061074,42.91700999985619,1,1.0,0.6,0.9,0.7,1.0,1.4,0.2,3.8,-0.8,-2.5,-2,-1,5,6,0.5,0.5,1.5,2,20.0,0
1709.7460473193844,2227.078733144627,-452.33268582524283,1,1.2,2.2,1.5,2.4,2.2,2.0,2.0,0.2,0.1,1.7,-3,2,5,5,0.16129032258064516,0.12903225806451613,-2.5483870967741935,31,50.0,4
1350.5192211891372,1394.8862163984904,-44.36699520935326,0,0.2,1.0,0.5,0.9,0.8,2.4,1.0,1.0,-1.2,-0.7,-1,0,4,4,0.25,0.75,0.5,4,20.0,1
1669.616383200677,1491.6525690614994,242.96381413917766,1,2.4,1.2,1.9,0.6,1.4,1.0,1.0,1.8,0.6,-1.6,4,2,3,3,0.5,0.25,0.0,0,20.0,1
1483.396758719835,1583.8931916704976,-100.49643295066267,0,1.6,1.4,1.1,1.5,1.8,1.6,0.6,1.2,-0.1,-0.1,1,-2,3,6,0.5,0.25,0.75,4,20.0,0
1642.922527923116,1634.0793944781328,73.8431334449831,1,1.2,2.4,1.3,1.5,0.6,1.6,1.2,0.6,-0.4,-0.7,-1,4,3,4,0.21428571428571427,0.21428571428571427,-0.7142857142857143,14,20.0,0
2033.44898719599,1760.0968460243312,338.3521411716588,1,2.0,2.4,2.0,1.5,2.4,0.6,2.6,1.0,1.4,0.4,1,3,5,5,0.5,0.5,0.5,2,50.0,0
1867.0045099142096,1949.584205659758,-17.579695745548406,1,1.4,1.8,1.6,1.6,1.4,2.0,1.2,1.0,-0.1,-0.2,-1,3,5,5,0.20987654320987653,0.2345679012345679,-0.7407407407407407,81,50.0,2
1760.8601975595886,1808.073863298707,17.78633426088163,1,1.8,2.6,1.5,2.0,2.2,1.2,1.8,0.6,0.3,0.4,-1,0,5,5,0.36363636363636365,0.3181818181818182,0.3181818181818182,22,20.0,2
1571.289397720653,1752.8885656099455,-181.59916788929263,0,2.6,2.4,1.9,2.1,5.0,1.4,2.8,0.8,2.6,1.1,3,4,3,3,0.0,0.16666666666666666,-2.75,12,50.0,5
1933.6523419930038,1640.1547842776797,358.4975577153241,1,2.2,0.8,1.5,0.6,0.8,0.2,0.8,1.2,0.1,-0.5,1,-1,3,3,0.8611111111111112,0.027777777777777776,2.3333333333333335,36,50.0,0
1842.2025510111503,1961.2985460542054,-54.095995043055154,1,2.6,2.0,2.0,2.0,1.0,0.2,1.8,0.6,0.4,0.9,3,1,3,3,0.375,0.15,-0.1,40,50.0,0
1715.0587711378412,1964.3972232467945,-184.33845210895333,1,0.8,2.4,1.4,2.3,1.0,2.0,2.0,0.2,-0.5,1.4,-1,1,3,3,0.09090909090909091,0.5454545454545454,-0.45454545454545453,11,50.0,0
1629.7928452164356,1548.4501751654655,146.34267005097013,1,0.2,0.2,0.7,0.1,0.8,2.2,0.2,1.8,-0.8,-1.6,-1,-1,3,3,0.32,0.2,-0.68,25,50.0,1
1500.0,1414.9348172818015,150.06518271819846,1,1.0,0.4,1.0,0.42857142857142855,1.0,1.0,0.6,3.0,0.0,-1.8571428571428572,0,0,90,90,0.5,0.25,0.0,0,20.0,2
1079.6608630450578,1781.514744784769,-636.8538817397111,1,0.6,2.0,0.6,1.7,1.2,3.8,3.0,1.0,-2.4,1.1,-1,-1,29,90,0.031746031746031744,0.0,-3.9365079365079363,63,30.0,2
1631.703964919213,1649.463505683948,-17.759540764734993,0,0.8,2.2,0.6,1.6,0.8,1.4,1.6,0.8,-0.6,0.3,-2,3,25,28,0.28,0.32,-0.14666666666666667,75,20.0,4
1942.1031613514706,1667.255913293061,274.8472480584096,0,2.2,2.6,1.5,1.8,0.8,0.0,2.2,0.6,0.1,0.7,2,4,28,3,0.6451612903225806,0.22580645161290322,1.1290322580645162,31,20.0,0
1137.7523189131773,1099.1160014630782,103.63631745009911,1,0.2,0.6,1.1,1.0,0.0,3.4,0.6,6.8,-1.3,-3.5,-1,-4,90,90,1.0,0.0,3.8,5,20.0,2
1215.29271497549,1295.516579926418,-15.223864950927918,1,1.4,0.6,0.7,1.3,1.2,0.8,0.8,4.4,-1.0,-1.6,0,-3,90,90,0.13043478260869565,0.34782608695652173,-0.43478260869565216,23,20.0,1
1782.6370452564613,1751.1546598344169,96.48238542204444,1,2.4,2.4,1.9,2.5,3.4,1.0,4.2,0.6,1.3,2.5,1,2,20,49,0.4017094017094017,0.11965811965811966,-0.2222222222222222,117,30.0,2
1148.4061242899238,1088.4621960863317,124.94392820359212,1,0.8,0.0,1.4,0.7,0.8,3.0,0.4,7.2,-0.7,-3.8,1,-5,2,2,1.0,0.0,3.5,6,20.0,2
1225.7306128128992,1285.078682089009,5.651930723890246,1,1.4,0.6,1.0,1.0,1.4,1.0,1.0,3.8,-0.8,-1.8,1,-4,3,3,0.16666666666666666,0.3333333333333333,-0.375,24,20.0,1
1500.0,1483.261161435527,16.7388385644731,0,1.0,1.4,1.0,1.4,1.0,1.0,1.0,2.4,0.0,-1.4,0,1,90,90,0.5,0.25,0.0,0,30.0,1
1770.216266436313,1763.5754386545652,71.6408277817477,1,2.4,1.8,2.5,1.9,3.6,0.8,3.2,1.2,2.3,1.3,3,-1,8,8,0.4830508474576271,0.11864406779661017,0.2288135593220339,118,30.0,0
1500.0,1483.9832765638098,16.016723436190205,0,1.0,1.6,1.0,1.3333333333333333,1.0,1.0,1.0,1.4,0.0,-1.1666666666666667,0,0,90,1,0.5,0.25,0.0,0,30.0,1
1499.277884871717,1484.3089919029353,14.968892968781802,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0,-1,2,1,0.5,0.25,0.0,0,30.0,1
1407.2805875981992,1333.703128439852,138.5774591583472,1,0.8,1.8,0.6,1.7,0.6,1.4,1.8,1.0,-1.0,0.6,-1,2,59,58,0.631578947368421,0.3157894736842105,1.1578947368421053,19,20.0,1
1525.5329734531638,1653.5771119207136,-63.04413846754983,1,2.2,2.4,2.6,1.6,1.8,0.4,1.4,0.6,1.8,0.1,2,-1,58,56,0.3333333333333333,0.4444444444444444,0.0,9,20.0,1
1499.954851390973,1499.6742846608745,0.2805667300985988,0,1.5,2.2,1.5,1.5714285714285714,0.5,0.5,1.2,0.4,0.0,-0.8571428571428571,1,1,2,3,0.0,0.0,-1.0,1,30.0,0
1543.2253228078457,1443.6581631995057,164.56715960834003,1,2.6,2.0,2.6,1.4,2.4,0.6,1.8,1.8,1.8,-0.3,3,1,3,90,0.0,1.0,0.0,1,20.0,0
1346.717972026831,867.1599568155214,544.5580152113096,1,1.2,1.2,1.2,0.7,1.6,1.8,1.2,1.8,-0.7,-1.5,-1,-1,62,61,1.0,0.0,4.333333333333333,9,20.0,0
1635.8847625660317,1141.794677292813,494.0900852732186,0,1.8,0.6,1.6,0.6,1.0,1.0,1.0,2.8,0.0,-3.0,-2,-2,3,90,0.75,0.0,1.25,4,20.0,0
1460.367703542076,1326.2378466643827,199.12985687769333,1,0.8,1.4,0.9,0.9,1.2,2.0,1.0,2.0,-0.6,-1.5,-1,1,64,62,0.5,0.5,0.5,4,20.0,1
1363.0797992913792,1656.4588897456995,-293.37909045432025,0,1.8,1.8,1.6,2.1,1.6,1.2,2.0,1.8,0.3,1.0,-2,1,63,90,0.0,0.0,-1.0,1,20.0,2
1935.5129912780208,1738.1136965228072,197.39929475521353,0,2.2,1.6,1.6,1.8,0.8,0.0,1.2,0.6,0.2,0.7,0,0,31,60,0.4,0.6,1.0,5,20.0,1
1671.3079578053812,1550.1409309260694,186.16702687931183,1,1.2,2.0,1.5,1.7,0.6,1.4,1.0,0.8,-0.3,0.0,1,0,61,61,0.5,0.25,0.0,0,20.0,1
1455.1910746063058,1331.4144756001529,188.776599006153,1,0.4,1.0,0.7,0.9,0.8,1.8,0.8,2.0,-0.7,-1.5,0,0,2,2,0.4,0.6,0.4,5,20.0,1
1538.3568368893852,1286.6489553963931,316.7078814929921,1,1.0,0.8,1.4,1.1,2.2,1.8,0.4,1.4,0.9,-0.5,0,-1,62,90,0.5,0.16666666666666666,1.3333333333333333,6,20.0,0
1548.8137860132376,1637.5342022298612,-23.720416216623562,1,2.6,1.8,2.6,1.6,1.8,0.6,1.2,1.0,1.5,0.0,4,1,4,4,0.4,0.4,0.2,10,20.0,2
1527.5821595180275,1300.3960228685912,292.1861366494363,1,1.0,1.2,1.5,1.3,0.8,1.4,1.0,1.0,0.4,-0.2,0,1,64,90,0.0,1.0,0.0,2,20.0,0
1918.0064960149175,1852.9712783702353,130.03521764468223,1,1.4,1.6,2.0,2.1,1.6,1.0,2.0,1.4,0.8,1.1,-1,1,63,64,0.0,0.0,-1.3333333333333333,3,20.0,0
1587.0721925691278,1434.1362142653295,152.93597830379827,0,0.8,1.4,0.8,1.5,1.0,1.4,1.4,1.2,-0.5,0.3,0,1,64,64,0.42857142857142855,0.14285714285714285,-0.7142857142857143,7,20.0,0
1348.2816198778937,1323.0204285624654,90.26119131542828,1,1.2,0.0,1.5,0.4,1.6,1.8,0.2,3.0,-0.2,-1.8,1,-6,5,90,0.34615384615384615,0.34615384615384615,0.15384615384615385,26,20.0,0
1445.004016706748,1284.9505845321742,160.0534321745738,0,1.0,1.4,0.9,1.6,0.8,1.2,1.4,1.6,-1.1,0.1,-1,2,64,64,0.75,0.125,1.5,8,20.0,0
1325.4556159924198,1726.9303863421096,-336.47477034968983,1,1.4,0.6,1.0,0.6,1.2,3.0,1.2,2.2,-1.4,-1.1,2,-3,64,64,0.5,0.25,0.0,0,20.0,1
1358.2527206260252,1046.1285891221692,377.124131503856,1,2.0,1.0,2.1,1.0,2.6,1.8,0.8,1.2,1.3,-0.6,2,0,90,64,0.6666666666666666,0.16666666666666666,1.3333333333333333,6,20.0,0
2050.8905643123444,2179.601959798488,-128.71139548614383,0,1.6,2.2,1.4,2.4,1.2,1.0,1.4,0.4,0.5,1.3,1,0,64,64,0.4,0.3333333333333333,0.4666666666666667,15,30.0,3
1871.1649054986588,1911.8919064508032,24.272999047855592,1,2.0,2.2,2.0,1.7,1.8,0.8,2.0,0.8,1.8,0.3,1,0,64,64,0.625,0.25,0.625,8,50.0,1
1438.0092600831902,1390.0130653503763,112.99619473281382,1,1.4,0.8,1.3,0.8,1.0,1.2,1.2,1.8,-0.4,-0.5,-1,0,64,90,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,50.0,0
1657.1055345657853,1420.5735655405936,301.53196902519176,1,0.6,0.8,1.3,0.6,0.8,1.2,0.8,1.6,-0.1,-1.0,0,0,64,90,0.0,0.5,-0.5,2,50.0,0
1486.211220669615,1357.6185503417307,193.5926703278842,1,1.2,0.2,1.2,0.5,1.2,1.4,0.6,2.0,0.0,-1.4,0,0,64,67,0.5,0.0,0.5,2,50.0,1
1808.585348404821,1862.936562109311,10.648786295510035,1,2.2,1.8,2.0,1.4,1.6,0.6,1.4,0.8,0.4,-0.1,0,1,64,90,0.5,0.0,0.0,2,50.0,3
1788.1654641499952,1661.1367993810052,127.02866476898998,0,1.0,1.8,1.5,2.1,1.4,1.2,2.2,1.8,0.6,1.1,-2,2,64,4,0.5714285714285714,0.0,0.8571428571428571,7,20.0,1
1388.6550414559201,1572.4044557029495,-118.74941424702934,1,1.0,1.0,0.5,1.2,1.0,2.0,1.6,1.2,-1.9,-0.1,1,0,65,65,0.5,0.25,0.0,0,50.0,2
1636.1733359077912,1141.645795908419,559.5275399993723,1,2.6,0.4,1.3,0.3,1.2,0.2,0.2,3.0,-0.8,-2.6,0,0,65,68,1.0,0.0,2.75,4,50.0,0
1564.2744532171773,1750.7366126794666,-121.46215946228926,1,0.8,1.8,1.1,1.5,1.0,2.0,1.8,1.4,-0.6,0.3,-3,-1,65,65,0.5714285714285714,0.14285714285714285,0.5714285714285714,7,50.0,1
1427.5694576736569,855.0176000225254,637.5518576511315,1,0.2,0.0,0.8,0.0,0.2,1.6,0.2,4.2,-0.8,-4.1,-1,-14,65,66,0.6666666666666666,0.3333333333333333,1.0,3,50.0,0
1928.316910778626,1782.7540413492666,210.56286942935935,1,2.6,0.8,2.2,0.8,1.6,0.2,0.6,1.6,0.8,-1.1,0,-1,65,65,0.4,0.4,0.2,10,20.0,1
1913.6178389737893,1733.2537696377333,180.364069336056,0,0.8,1.0,1.4,1.8,1.0,1.4,0.8,0.8,0.1,0.7,0,-1,65,5,0.0,1.0,0.0,1,20.0,0
1912.762917394497,2233.537351921882,-255.77443452738498,1,2.4,2.2,2.5,2.4,1.8,0.2,2.6,0.2,1.7,2.0,-1,3,65,65,0.16666666666666666,0.0,-1.1666666666666667,6,20.0,5
1940.3729181630947,1985.1883820914377,-44.81546392834298,0,2.2,2.4,1.9,1.6,1.0,0.2,1.6,0.8,0.5,-0.2,1,4,5,65,0.38095238095238093,0.3333333333333333,0.047619047619047616,21,20.0,3
1650.8761124361772,1729.1297823021357,-13.2536698659585,1,1.4,0.8,1.4,1.4,1.0,0.8,0.4,1.0,0.2,0.0,-1,-1,65,66,0.42857142857142855,0.0,0.14285714285714285,7,50.0,1
1091.0036717168823,809.4938110962092,346.50986062067307,1,1.2,0.0,0.9,0.0,1.6,2.4,0.2,3.6,-2.6,-3.5,-1,-12,90,90,0.625,0.25,0.625,8,20.0,1
1676.1449538655204,1854.1508698907428,-113.0059160252224,1,1.2,1.2,1.6,1.5,1.2,1.2,0.6,1.0,0.8,0.1,0,-1,65,65,0.0,0.5,-0.5,2,50.0,2
1495.7601290975063,1673.8460833665108,-113.08595426900456,1,1.4,2.6,1.5,1.6,1.4,1.0,1.8,0.2,0.3,0.3,0,0,90,36,0.5,0.25,0.0,0,50.0,0
1676.679143541885,1590.6082354622204,151.0709080796646,1,1.4,0.4,1.3,0.8,1.8,2.2,0.8,3.0,-0.5,-1.1,0,-1,65,65,0.6666666666666666,0.3333333333333333,1.0,3,50.0,2
1733.7129488532876,1581.0787297207175,217.63421913257002,1,1.4,1.0,1.6,1.3,0.4,0.4,0.4,1.2,0.3,-0.3,0,0,65,65,0.5714285714285714,0.14285714285714285,0.7142857142857143,7,50.0,0
1752.2041636174838,1885.4946010504382,-68.29043743295438,1,1.4,2.6,1.4,2.2,1.2,1.8,1.2,0.2,-0.5,0.6,1,4,64,64,0.22448979591836735,0.2857142857142857,-1.0816326530612246,49,50.0,0
1231.1193765639962,1370.6835179915424,-139.56414142754625,0,0.2,1.4,0.5,1.6,0.4,4.8,1.2,2.6,-2.8,-1.0,-4,-1,67,90,0.7142857142857143,0.14285714285714285,0.8571428571428571,7,50.0,1
1443.6045694348295,1409.7326313960516,98.8719380387779,1,0.2,1.2,1.6,1.2,0.8,2.0,1.2,1.0,1.4,0.2,-4,1,71,67,0.3333333333333333,0.16666666666666666,-0.16666666666666666,6,50.0,1
1393.4908736970294,1394.0251062995496,-0.5342326025202055,0,0.8,0.6,0.6,1.0,0.6,1.4,0.8,1.6,-0.8,0.1,-2,-1,9,90,0.5,0.0,0.25,4,50.0,1
871.2708858540043,1240.4866208710055,-304.2157350170012,1,0.0,2.0,0.0,1.3,0.0,5.2,2.0,1.0,-6.0,-0.5,-10,2,90,18,0.0,0.0,-4.0,2,50.0,0
1871.1000914628535,2006.2860608545682,-70.1859693917147,1,2.0,1.6,1.5,1.7,2.4,0.4,2.2,0.8,0.7,1.0,0,0,65,65,0.75,0.0,0.5,4,50.0,1
2100.5248220038548,2042.8092205408545,122.71560146300021,1,2.4,2.0,2.2,2.2,2.0,0.6,2.2,0.6,1.3,1.6,4,2,65,65,0.38461538461538464,0.41025641025641024,0.6923076923076923,39,50.0,1
1301.1700950438285,1363.4200943420835,2.750000701744966,1,0.8,1.6,1.0,1.2,1.2,2.2,1.6,0.8,-0.9,0.3,-1,-1,67,90,1.0,0.0,2.0,2,50.0,2
1918.2655499471,1781.5919266816068,201.67362326549323,1,2.4,2.0,2.2,1.8,2.0,1.0,2.6,0.4,1.2,1.6,-1,2,65,65,0.5,0.25,0.25,4,50.0,1
1163.5749908585108,1694.5974069626418,-531.022416104131,0,1.4,1.4,1.4,1.2,0.6,1.2,1.2,1.0,-0.3,0.2,-1,2,71,66,0.0,0.0,-3.8181818181818183,11,20.0,2
878.0119454719666,1115.6905450081729,-172.67859953620632,1,0.0,0.2,0.1,1.3,0.0,4.4,0.4,4.2,-3.0,-1.7,-9,0,90,90,0.0,0.25,-1.75,4,50.0,1
1403.6161278685272,1139.5540604857,329.0620673828273,1,1.6,1.8,1.2,1.3,1.2,0.8,1.2,1.0,0.0,-0.7,1,2,66,67,0.6666666666666666,0.3333333333333333,2.0,9,50.0,0
1144.8307461501881,1242.505184621117,-32.67443847092886,1,0.0,0.6,0.1,0.3,0.0,4.4,1.0,2.6,-3.4,-1.7,-6,1,66,66,0.5,0.5,0.5,2,50.0,2
1507.691840341463,1716.7000080938253,-209.0081677523624,0,1.8,1.6,0.9,1.2,1.2,1.4,2.4,1.2,-0.7,0.1,3,1,66,66,0.3333333333333333,0.0,-1.6666666666666667,3,50.0,1
1368.8564485722236,1341.7893097191004,92.0671388531232,1,1.2,0.2,0.8,0.2,0.6,2.4,0.8,2.0,-1.6,-1.4,-1,-2,66,66,0.4444444444444444,0.3333333333333333,0.4444444444444444,9,50.0,0
2130.401942912958,1996.425181182193,198.97676173076502,1,1.6,2.2,1.7,2.1,2.0,1.2,3.0,1.0,0.9,1.8,1,0,66,66,0.3228346456692913,0.2440944881889764,-0.47244094488188976,127,50.0,4
2170.9354970894683,1998.6384134768052,237.29708361266307,1,3.0,1.8,2.4,2.1,3.8,0.4,1.8,1.4,2.0,1.3,7,1,66,66,0.5333333333333333,0.13333333333333333,-0.5333333333333333,15,50.0,2
1902.459417307407,1760.3487124534747,207.11070485393225,1,2.2,1.4,2.1,1.3,2.6,1.0,2.2,1.6,1.3,0.2,1,0,66,66,1.0,0.0,1.4,5,50.0,3
1101.9109671109136,1229.73664818458,-62.825681073666374,1,0.6,2.0,1.0,1.0,0.8,5.4,2.4,1.8,-3.2,-1.5,1,0,20,90,0.5,0.25,0.0,0,50.0,4
1137.2536643181209,952.3913797700817,184.86228454803916,0,0.6,0.0,0.5,0.3,2.0,3.6,0.2,3.4,-3.5,-2.3,-4,-8,90,90,0.0,0.0,-1.0,1,50.0,1
1428.2354228039505,1541.138042166794,-47.90261936284355,1,2.0,1.6,1.7,1.6,1.8,0.8,2.4,1.4,1.3,1.0,0,1,90,4,0.3333333333333333,0.0,-1.0,3,50.0,1
1134.957353265342,1270.3226740309026,-70.36532076556068,1,0.8,0.0,1.1,0.9,1.0,2.6,0.6,4.4,-0.9,-2.0,-1,-5,20,19,0.5,0.25,0.0,0,50.0,0
1564.4592049313246,1533.398866965065,96.06033796625957,1,0.4,0.2,1.2,0.1,0.4,1.6,0.4,1.8,0.7,-1.4,-2,-2,90,65,0.3,0.3,-0.2,10,50.0,1
1780.8284694826964,1530.6649019019478,315.1635675807486,1,1.0,1.2,1.7,1.1,1.2,1.6,2.0,1.8,0.5,-0.2,-2,-1,66,68,0.25,0.25,-0.125,8,50.0,1
1424.42535772144,1336.3696167569801,153.0557409644598,1,1.2,1.2,1.5,0.9,1.2,1.6,1.0,1.4,0.2,-1.5,1,0,70,4,0.0,0.6666666666666666,-0.3333333333333333,3,50.0,0
1648.7366787211752,1593.142320366952,55.59435835422323,0,0.8,2.0,1.2,2.0,1.0,2.8,2.2,0.6,-0.6,1.0,-2,3,66,67,0.42857142857142855,0.0,0.42857142857142855,7,50.0,0
1479.0897414515318,1347.4928423410217,196.5968991105101,1,2.2,2.2,1.5,1.9,1.6,0.6,1.8,0.8,0.3,0.7,0,3,66,10,0.5,0.0,2.5,2,50.0,2
1142.0299460716153,1162.9649143935328,-20.934968321917495,0,1.8,0.6,0.9,0.3,1.4,0.8,1.0,4.4,-1.6,-2.9,2,-1,90,90,0.5,0.25,0.0,0,50.0,0
1801.0691014218958,2113.0912046269095,-247.02210320501376,1,2.0,2.6,1.4,2.4,1.6,0.6,4.2,0.4,0.0,3.2,1,4,67,67,0.20833333333333334,0.125,-1.25,24,50.0,0
2033.9434339102431,2033.714195290907,65.22923861933623,1,1.0,2.6,1.3,2.5,0.8,1.4,4.0,0.4,0.2,2.9,-1,0,3,67,0.42857142857142855,0.34285714285714286,0.2571428571428571,35,50.0,1
1558.9256803017747,1746.949681329887,-123.02400102811225,1,0.6,2.2,0.6,1.7,0.4,3.8,2.0,0.4,-2.5,1.0,-1,1,67,67,0.0,0.0,-1.0,2,50.0,0
1320.0204111957382,1349.6034487634804,-29.583037567742167,0,1.6,0.8,1.3,1.1,2.0,2.0,1.4,1.8,-0.2,-0.2,-1,0,90,67,0.5,0.25,0.0,0,50.0,2
1567.6577742128127,1726.42053552609,-93.76276131327722,1,0.8,1.6,0.9,1.5,0.8,1.4,1.0,0.6,-0.6,0.4,1,0,68,67,0.2,0.4,-0.8,5,50.0,0
1372.7653743350631,1460.878170331412,-23.11279599634895,1,0.8,0.6,0.7,0.7,0.6,1.6,0.8,2.6,-1.6,-1.3,-1,-3,67,67,0.25,0.25,-0.25,4,50.0,2
1770.944321654246,1300.0763127114944,535.8680089427517,1,1.8,0.8,1.4,1.0,2.6,1.6,0.8,1.4,0.1,-0.5,-2,1,67,67,0.0,1.0,0.0,1,50.0,0
